Transitions:
Start: (0, 0)
Move 21: (11, 38) -> (12, 40)
Move 21: (38, 11) -> (40, 12)
Move 23: (10, 39) -> (11, 41)
Move 23: (39, 10) -> (41, 11)
Move 23: (9, 40) -> (10, 42)
Move 23: (40, 9) -> (42, 10)
Move 25: (8, 41) -> (9, 43)
Move 23: (41, 8) -> (43, 9)
Move 23: (7, 42) -> (8, 44)
Move 23: (42, 7) -> (44, 8)
Move 25: (6, 43) -> (7, 45)
Move 25: (43, 6) -> (45, 7)
Move 25: (5, 44) -> (6, 46)
Move 25: (44, 5) -> (46, 6)
Move 27: (4, 45) -> (5, 47)
Move 25: (45, 4) -> (47, 5)
Move 25: (3, 46) -> (4, 48)
Move 25: (46, 3) -> (48, 4)
Move 27: (2, 47) -> (3, 49)
Move 27: (47, 2) -> (49, 3)
Move 19: (18, 33) -> (19, 35)
Move 19: (18, 33) -> (20, 34)
Move 19: (19, 32) -> (21, 33)
Move 19: (20, 31) -> (22, 32)
Move 19: (21, 30) -> (23, 31)
Move 19: (22, 29) -> (24, 30)
Move 19: (23, 28) -> (25, 29)
Move 19: (24, 27) -> (26, 28)
Move 19: (25, 26) -> (27, 27)
Move 19: (26, 25) -> (28, 26)
Move 19: (27, 24) -> (29, 25)
Move 19: (28, 23) -> (30, 24)
Move 19: (29, 22) -> (31, 23)
Move 19: (30, 21) -> (32, 22)
Move 19: (31, 20) -> (33, 21)
Move 19: (32, 19) -> (34, 20)
Move 19: (33, 18) -> (35, 19)
Move 19: (17, 34) -> (18, 36)
Move 19: (34, 17) -> (36, 18)
Move 21: (16, 35) -> (17, 37)
Move 21: (35, 16) -> (37, 17)
Move 21: (15, 36) -> (16, 38)
Move 21: (36, 15) -> (38, 16)
Move 23: (14, 37) -> (15, 39)
Move 21: (37, 14) -> (39, 15)
Move 21: (13, 38) -> (14, 40)
Move 21: (38, 13) -> (40, 14)
Move 23: (12, 39) -> (13, 41)
Move 23: (39, 12) -> (41, 13)
Move 23: (11, 40) -> (12, 42)
Move 23: (40, 11) -> (42, 12)
Move 25: (10, 41) -> (11, 43)
Move 23: (41, 10) -> (43, 11)
Move 23: (9, 42) -> (10, 44)
Move 23: (42, 9) -> (44, 10)
Move 25: (8, 43) -> (9, 45)
Move 25: (43, 8) -> (45, 9)
Move 25: (7, 44) -> (8, 46)
Move 25: (44, 7) -> (46, 8)
Move 27: (6, 45) -> (7, 47)
Move 25: (45, 6) -> (47, 7)
Move 25: (5, 46) -> (6, 48)
Move 25: (46, 5) -> (48, 6)
Move 27: (4, 47) -> (5, 49)
Move 27: (47, 4) -> (49, 5)
Move 28: (1, 47) -> (0, 49)
Move 28: (1, 47) -> (2, 49)
Move 26: (0, 48) -> (1, 50)
Move 27: (1, 50) -> (3, 51)
Move 27: (1, 48) -> (0, 50)
Move 27: (1, 48) -> (2, 50)
Move 27: (3, 48) -> (4, 50)
Move 29: (0, 49) -> (1, 51)
Move 28: (0, 50) -> (2, 51)
Move 30: (1, 51) -> (3, 50)
Move 26: (2, 48) -> (4, 49)
Move 28: (3, 47) -> (5, 48)
Move 26: (4, 46) -> (6, 47)
Move 26: (5, 45) -> (7, 46)
Move 24: (6, 44) -> (8, 45)
Move 26: (7, 43) -> (9, 44)
Move 24: (8, 42) -> (10, 43)
Move 24: (9, 41) -> (11, 42)
Move 22: (10, 40) -> (12, 41)
Move 24: (11, 39) -> (13, 40)
Move 22: (12, 38) -> (14, 39)
Move 22: (13, 37) -> (15, 38)
Move 20: (14, 36) -> (16, 37)
Move 22: (15, 35) -> (17, 36)
Move 22: (16, 34) -> (18, 35)
Move 22: (17, 33) -> (19, 34)
Move 22: (18, 32) -> (20, 33)
Move 22: (19, 31) -> (21, 32)
Move 22: (20, 30) -> (22, 31)
Move 22: (21, 29) -> (23, 30)
Move 22: (22, 28) -> (24, 29)
Move 22: (23, 27) -> (25, 28)
Move 22: (24, 26) -> (26, 27)
Move 22: (25, 25) -> (27, 26)
Move 22: (26, 24) -> (28, 25)
Move 22: (27, 23) -> (29, 24)
Move 22: (28, 22) -> (30, 23)
Move 22: (29, 21) -> (31, 22)
Move 22: (30, 20) -> (32, 21)
Move 20: (31, 19) -> (33, 20)
Move 20: (32, 18) -> (34, 19)
Move 20: (33, 17) -> (35, 18)
Move 20: (34, 16) -> (36, 17)
Move 20: (35, 15) -> (37, 16)
Move 20: (36, 14) -> (38, 15)
Move 22: (37, 13) -> (39, 14)
Move 22: (38, 12) -> (40, 13)
Move 22: (39, 11) -> (41, 12)
Move 22: (40, 10) -> (42, 11)
Move 24: (41, 9) -> (43, 10)
Move 24: (42, 8) -> (44, 9)
Move 24: (43, 7) -> (45, 8)
Move 24: (44, 6) -> (46, 7)
Move 26: (45, 5) -> (47, 6)
Move 28: (1, 49) -> (0, 51)
Move 26: (46, 4) -> (48, 5)
Move 28: (3, 51) -> (5, 50)
Move 26: (4, 48) -> (6, 49)
Move 28: (5, 47) -> (7, 48)
Move 26: (6, 46) -> (8, 47)
Move 26: (7, 45) -> (9, 46)
Move 24: (8, 44) -> (10, 45)
Move 26: (9, 43) -> (11, 44)
Move 24: (10, 42) -> (12, 43)
Move 24: (11, 41) -> (13, 42)
Move 22: (12, 40) -> (14, 41)
Move 24: (13, 39) -> (15, 40)
Move 22: (14, 38) -> (16, 39)
Move 22: (15, 37) -> (17, 38)
Move 20: (16, 36) -> (18, 37)
Move 20: (17, 35) -> (19, 36)
Move 20: (18, 34) -> (20, 35)
Move 20: (19, 33) -> (21, 34)
Move 20: (20, 32) -> (22, 33)
Move 20: (21, 31) -> (23, 32)
Move 20: (22, 30) -> (24, 31)
Move 20: (23, 29) -> (25, 30)
Move 20: (24, 28) -> (26, 29)
Move 20: (25, 27) -> (27, 28)
Move 20: (26, 26) -> (28, 27)
Move 20: (27, 25) -> (29, 26)
Move 20: (28, 24) -> (30, 25)
Move 20: (29, 23) -> (31, 24)
Move 20: (30, 22) -> (32, 23)
Move 20: (31, 21) -> (33, 22)
Move 20: (32, 20) -> (34, 21)
Move 22: (33, 19) -> (35, 20)
Move 20: (34, 18) -> (36, 19)
Move 20: (35, 17) -> (37, 18)
Move 20: (36, 16) -> (38, 17)
Move 22: (37, 15) -> (39, 16)
Move 22: (38, 14) -> (40, 15)
Move 22: (39, 13) -> (41, 14)
Move 22: (40, 12) -> (42, 13)
Move 24: (41, 11) -> (43, 12)
Move 24: (42, 10) -> (44, 11)
Move 24: (43, 9) -> (45, 10)
Move 24: (44, 8) -> (46, 9)
Move 26: (45, 7) -> (47, 8)
Move 26: (46, 6) -> (48, 7)
Move 28: (3, 49) -> (4, 51)
Move 28: (4, 50) -> (6, 51)
Move 28: (5, 49) -> (7, 50)
Move 26: (6, 48) -> (8, 49)
Move 28: (7, 47) -> (9, 48)
Move 26: (8, 46) -> (10, 47)
Move 26: (9, 45) -> (11, 46)
Move 24: (10, 44) -> (12, 45)
Move 26: (11, 43) -> (13, 44)
Move 24: (12, 42) -> (14, 43)
Move 24: (13, 41) -> (15, 42)
Move 22: (14, 40) -> (16, 41)
Move 24: (15, 39) -> (17, 40)
Move 22: (16, 38) -> (18, 39)
Move 22: (17, 37) -> (19, 38)
Move 20: (18, 36) -> (20, 37)
Move 20: (19, 35) -> (21, 36)
Move 20: (20, 34) -> (22, 35)
Move 20: (21, 33) -> (23, 34)
Move 20: (22, 32) -> (24, 33)
Move 20: (23, 31) -> (25, 32)
Move 20: (24, 30) -> (26, 31)
Move 20: (25, 29) -> (27, 30)
Move 20: (26, 28) -> (28, 29)
Move 20: (27, 27) -> (29, 28)
Move 20: (28, 26) -> (30, 27)
Move 20: (29, 25) -> (31, 26)
Move 20: (30, 24) -> (32, 25)
Move 20: (31, 23) -> (33, 24)
Move 20: (32, 22) -> (34, 23)
Move 20: (33, 21) -> (35, 22)
Move 20: (34, 20) -> (36, 21)
Move 20: (35, 19) -> (37, 20)
Move 20: (36, 18) -> (38, 19)
Move 22: (37, 17) -> (39, 18)
Move 22: (38, 16) -> (40, 17)
Move 22: (39, 15) -> (41, 16)
Move 22: (40, 14) -> (42, 15)
Move 24: (41, 13) -> (43, 14)
Move 24: (42, 12) -> (44, 13)
Move 24: (43, 11) -> (45, 12)
Move 24: (44, 10) -> (46, 11)
Move 26: (45, 9) -> (47, 10)
Move 26: (46, 8) -> (48, 9)
Move 31: (3, 50) -> (5, 51)
Move 27: (4, 49) -> (6, 50)
Move 29: (5, 48) -> (7, 49)
Move 27: (6, 47) -> (8, 48)
Move 27: (7, 46) -> (9, 47)
Move 25: (8, 45) -> (10, 46)
Move 27: (9, 44) -> (11, 45)
Move 25: (10, 43) -> (12, 44)
Move 25: (11, 42) -> (13, 43)
Move 23: (12, 41) -> (14, 42)
Move 25: (13, 40) -> (15, 41)
Move 23: (14, 39) -> (16, 40)
Move 23: (15, 38) -> (17, 39)
Move 21: (16, 37) -> (18, 38)
Move 23: (17, 36) -> (19, 37)
Move 23: (18, 35) -> (20, 36)
Move 23: (19, 34) -> (21, 35)
Move 23: (20, 33) -> (22, 34)
Move 23: (21, 32) -> (23, 33)
Move 23: (22, 31) -> (24, 32)
Move 23: (23, 30) -> (25, 31)
Move 23: (24, 29) -> (26, 30)
Move 23: (25, 28) -> (27, 29)
Move 23: (26, 27) -> (28, 28)
Move 23: (27, 26) -> (29, 27)
Move 23: (28, 25) -> (30, 26)
Move 23: (29, 24) -> (31, 25)
Move 23: (30, 23) -> (32, 24)
Move 23: (31, 22) -> (33, 23)
Move 23: (32, 21) -> (34, 22)
Move 21: (33, 20) -> (35, 21)
Move 21: (34, 19) -> (36, 20)
Move 21: (35, 18) -> (37, 19)
Move 21: (36, 17) -> (38, 18)
Move 21: (37, 16) -> (39, 17)
Move 21: (38, 15) -> (40, 16)
Move 23: (39, 14) -> (41, 15)
Move 23: (40, 13) -> (42, 14)
Move 23: (41, 12) -> (43, 13)
Move 23: (42, 11) -> (44, 12)
Move 25: (43, 10) -> (45, 11)
Move 25: (44, 9) -> (46, 10)
Move 25: (45, 8) -> (47, 9)
Move 25: (46, 7) -> (48, 8)
Move 27: (47, 6) -> (49, 7)
Move 29: (5, 50) -> (7, 51)
Move 27: (6, 49) -> (8, 50)
Move 29: (7, 48) -> (9, 49)
Move 27: (8, 47) -> (10, 48)
Move 27: (9, 46) -> (11, 47)
Move 25: (10, 45) -> (12, 46)
Move 27: (11, 44) -> (13, 45)
Move 25: (12, 43) -> (14, 44)
Move 25: (13, 42) -> (15, 43)
Move 23: (14, 41) -> (16, 42)
Move 25: (15, 40) -> (17, 41)
Move 23: (16, 39) -> (18, 40)
Move 23: (17, 38) -> (19, 39)
Move 21: (18, 37) -> (20, 38)
Move 21: (19, 36) -> (21, 37)
Move 21: (20, 35) -> (22, 36)
Move 21: (21, 34) -> (23, 35)
Move 21: (22, 33) -> (24, 34)
Move 21: (23, 32) -> (25, 33)
Move 21: (24, 31) -> (26, 32)
Move 21: (25, 30) -> (27, 31)
Move 21: (26, 29) -> (28, 30)
Move 21: (27, 28) -> (29, 29)
Move 21: (28, 27) -> (30, 28)
Move 21: (29, 26) -> (31, 27)
Move 21: (30, 25) -> (32, 26)
Move 21: (31, 24) -> (33, 25)
Move 21: (32, 23) -> (34, 24)
Move 21: (33, 22) -> (35, 23)
Move 21: (34, 21) -> (36, 22)
Move 23: (35, 20) -> (37, 21)
Move 21: (36, 19) -> (38, 20)
Move 21: (37, 18) -> (39, 19)
Move 21: (38, 17) -> (40, 18)
Move 23: (39, 16) -> (41, 17)
Move 23: (40, 15) -> (42, 16)
Move 23: (41, 14) -> (43, 15)
Move 23: (42, 13) -> (44, 14)
Move 25: (43, 12) -> (45, 13)
Move 25: (44, 11) -> (46, 12)
Move 25: (45, 10) -> (47, 11)
Move 25: (46, 9) -> (48, 10)
Move 27: (47, 8) -> (49, 9)
Move 29: (7, 50) -> (9, 51)
Move 27: (8, 49) -> (10, 50)
Move 29: (9, 48) -> (11, 49)
Move 27: (10, 47) -> (12, 48)
Move 27: (11, 46) -> (13, 47)
Move 25: (12, 45) -> (14, 46)
Move 27: (13, 44) -> (15, 45)
Move 25: (14, 43) -> (16, 44)
Move 25: (15, 42) -> (17, 43)
Move 23: (16, 41) -> (18, 42)
Move 25: (17, 40) -> (19, 41)
Move 23: (18, 39) -> (20, 40)
Move 23: (19, 38) -> (21, 39)
Move 21: (20, 37) -> (22, 38)
Move 21: (21, 36) -> (23, 37)
Move 21: (22, 35) -> (24, 36)
Move 21: (23, 34) -> (25, 35)
Move 21: (24, 33) -> (26, 34)
Move 21: (25, 32) -> (27, 33)
Move 21: (26, 31) -> (28, 32)
Move 21: (27, 30) -> (29, 31)
Move 21: (28, 29) -> (30, 30)
Move 21: (29, 28) -> (31, 29)
Move 21: (30, 27) -> (32, 28)
Move 21: (31, 26) -> (33, 27)
Move 21: (32, 25) -> (34, 26)
Move 21: (33, 24) -> (35, 25)
Move 21: (34, 23) -> (36, 24)
Move 21: (35, 22) -> (37, 23)
Move 21: (36, 21) -> (38, 22)
Move 21: (37, 20) -> (39, 21)
Move 21: (38, 19) -> (40, 20)
Move 23: (39, 18) -> (41, 19)
Move 23: (40, 17) -> (42, 18)
Move 23: (41, 16) -> (43, 17)
Move 23: (42, 15) -> (44, 16)
Move 25: (43, 14) -> (45, 15)
Move 25: (44, 13) -> (46, 14)
Move 25: (45, 12) -> (47, 13)
Move 25: (46, 11) -> (48, 12)
Move 27: (47, 10) -> (49, 11)
Move 28: (6, 50) -> (8, 51)
Move 30: (7, 49) -> (9, 50)
Move 28: (8, 48) -> (10, 49)
Move 28: (9, 47) -> (11, 48)
Move 26: (10, 46) -> (12, 47)
Move 28: (11, 45) -> (13, 46)
Move 26: (12, 44) -> (14, 45)
Move 26: (13, 43) -> (15, 44)
Move 24: (14, 42) -> (16, 43)
Move 26: (15, 41) -> (17, 42)
Move 24: (16, 40) -> (18, 41)
Move 24: (17, 39) -> (19, 40)
Move 22: (18, 38) -> (20, 39)
Move 24: (19, 37) -> (21, 38)
Move 24: (20, 36) -> (22, 37)
Move 24: (21, 35) -> (23, 36)
Move 24: (22, 34) -> (24, 35)
Move 24: (23, 33) -> (25, 34)
Move 24: (24, 32) -> (26, 33)
Move 24: (25, 31) -> (27, 32)
Move 24: (26, 30) -> (28, 31)
Move 24: (27, 29) -> (29, 30)
Move 24: (28, 28) -> (30, 29)
Move 24: (29, 27) -> (31, 28)
Move 24: (30, 26) -> (32, 27)
Move 24: (31, 25) -> (33, 26)
Move 24: (32, 24) -> (34, 25)
Move 24: (33, 23) -> (35, 24)
Move 24: (34, 22) -> (36, 23)
Move 22: (35, 21) -> (37, 22)
Move 22: (36, 20) -> (38, 21)
Move 22: (37, 19) -> (39, 20)
Move 22: (38, 18) -> (40, 19)
Move 22: (39, 17) -> (41, 18)
Move 22: (40, 16) -> (42, 17)
Move 24: (41, 15) -> (43, 16)
Move 24: (42, 14) -> (44, 15)
Move 24: (43, 13) -> (45, 14)
Move 24: (44, 12) -> (46, 13)
Move 26: (45, 11) -> (47, 12)
Move 26: (46, 10) -> (48, 11)
Move 28: (8, 50) -> (10, 51)
Move 30: (9, 49) -> (11, 50)
Move 28: (10, 48) -> (12, 49)
Move 28: (11, 47) -> (13, 48)
Move 26: (12, 46) -> (14, 47)
Move 28: (13, 45) -> (15, 46)
Move 26: (14, 44) -> (16, 45)
Move 26: (15, 43) -> (17, 44)
Move 24: (16, 42) -> (18, 43)
Move 26: (17, 41) -> (19, 42)
Move 24: (18, 40) -> (20, 41)
Move 24: (19, 39) -> (21, 40)
Move 22: (20, 38) -> (22, 39)
Move 22: (21, 37) -> (23, 38)
Move 22: (22, 36) -> (24, 37)
Move 22: (23, 35) -> (25, 36)
Move 22: (24, 34) -> (26, 35)
Move 22: (25, 33) -> (27, 34)
Move 22: (26, 32) -> (28, 33)
Move 22: (27, 31) -> (29, 32)
Move 22: (28, 30) -> (30, 31)
Move 22: (29, 29) -> (31, 30)
Move 22: (30, 28) -> (32, 29)
Move 22: (31, 27) -> (33, 28)
Move 22: (32, 26) -> (34, 27)
Move 22: (33, 25) -> (35, 26)
Move 22: (34, 24) -> (36, 25)
Move 22: (35, 23) -> (37, 24)
Move 22: (36, 22) -> (38, 23)
Move 24: (37, 21) -> (39, 22)
Move 22: (38, 20) -> (40, 21)
Move 22: (39, 19) -> (41, 20)
Move 22: (40, 18) -> (42, 19)
Move 24: (41, 17) -> (43, 18)
Move 24: (42, 16) -> (44, 17)
Move 24: (43, 15) -> (45, 16)
Move 24: (44, 14) -> (46, 15)
Move 26: (45, 13) -> (47, 14)
Move 26: (46, 12) -> (48, 13)
Move 28: (10, 50) -> (12, 51)
Move 30: (11, 49) -> (13, 50)
Move 28: (12, 48) -> (14, 49)
Move 28: (13, 47) -> (15, 48)
Move 26: (14, 46) -> (16, 47)
Move 28: (15, 45) -> (17, 46)
Move 26: (16, 44) -> (18, 45)
Move 26: (17, 43) -> (19, 44)
Move 24: (18, 42) -> (20, 43)
Move 26: (19, 41) -> (21, 42)
Move 24: (20, 40) -> (22, 41)
Move 24: (21, 39) -> (23, 40)
Move 22: (22, 38) -> (24, 39)
Move 22: (23, 37) -> (25, 38)
Move 22: (24, 36) -> (26, 37)
Move 22: (25, 35) -> (27, 36)
Move 22: (26, 34) -> (28, 35)
Move 22: (27, 33) -> (29, 34)
Move 22: (28, 32) -> (30, 33)
Move 22: (29, 31) -> (31, 32)
Move 22: (30, 30) -> (32, 31)
Move 22: (31, 29) -> (33, 30)
Move 22: (32, 28) -> (34, 29)
Move 22: (33, 27) -> (35, 28)
Move 22: (34, 26) -> (36, 27)
Move 22: (35, 25) -> (37, 26)
Move 22: (36, 24) -> (38, 25)
Move 22: (37, 23) -> (39, 24)
Move 22: (38, 22) -> (40, 23)
Move 22: (39, 21) -> (41, 22)
Move 22: (40, 20) -> (42, 21)
Move 24: (41, 19) -> (43, 20)
Move 24: (42, 18) -> (44, 19)
Move 24: (43, 17) -> (45, 18)
Move 24: (44, 16) -> (46, 17)
Move 26: (45, 15) -> (47, 16)
Move 26: (46, 14) -> (48, 15)
Move 31: (9, 50) -> (11, 51)
Move 29: (10, 49) -> (12, 50)
Move 29: (11, 48) -> (13, 49)
Move 27: (12, 47) -> (14, 48)
Move 29: (13, 46) -> (15, 47)
Move 27: (14, 45) -> (16, 46)
Move 27: (15, 44) -> (17, 45)
Move 25: (16, 43) -> (18, 44)
Move 27: (17, 42) -> (19, 43)
Move 25: (18, 41) -> (20, 42)
Move 25: (19, 40) -> (21, 41)
Move 23: (20, 39) -> (22, 40)
Move 25: (21, 38) -> (23, 39)
Move 25: (22, 37) -> (24, 38)
Move 25: (23, 36) -> (25, 37)
Move 25: (24, 35) -> (26, 36)
Move 25: (25, 34) -> (27, 35)
Move 25: (26, 33) -> (28, 34)
Move 25: (27, 32) -> (29, 33)
Move 25: (28, 31) -> (30, 32)
Move 25: (29, 30) -> (31, 31)
Move 25: (30, 29) -> (32, 30)
Move 25: (31, 28) -> (33, 29)
Move 25: (32, 27) -> (34, 28)
Move 25: (33, 26) -> (35, 27)
Move 25: (34, 25) -> (36, 26)
Move 25: (35, 24) -> (37, 25)
Move 25: (36, 23) -> (38, 24)
Move 23: (37, 22) -> (39, 23)
Move 23: (38, 21) -> (40, 22)
Move 23: (39, 20) -> (41, 21)
Move 23: (40, 19) -> (42, 20)
Move 23: (41, 18) -> (43, 19)
Move 23: (42, 17) -> (44, 18)
Move 25: (43, 16) -> (45, 17)
Move 25: (44, 15) -> (46, 16)
Move 25: (45, 14) -> (47, 15)
Move 25: (46, 13) -> (48, 14)
Move 27: (47, 12) -> (49, 13)
Move 31: (11, 50) -> (13, 51)
Move 29: (12, 49) -> (14, 50)
Move 29: (13, 48) -> (15, 49)
Move 27: (14, 47) -> (16, 48)
Move 29: (15, 46) -> (17, 47)
Move 27: (16, 45) -> (18, 46)
Move 27: (17, 44) -> (19, 45)
Move 25: (18, 43) -> (20, 44)
Move 27: (19, 42) -> (21, 43)
Move 25: (20, 41) -> (22, 42)
Move 25: (21, 40) -> (23, 41)
Move 23: (22, 39) -> (24, 40)
Move 23: (23, 38) -> (25, 39)
Move 23: (24, 37) -> (26, 38)
Move 23: (25, 36) -> (27, 37)
Move 23: (26, 35) -> (28, 36)
Move 23: (27, 34) -> (29, 35)
Move 23: (28, 33) -> (30, 34)
Move 23: (29, 32) -> (31, 33)
Move 23: (30, 31) -> (32, 32)
Move 23: (31, 30) -> (33, 31)
Move 23: (32, 29) -> (34, 30)
Move 23: (33, 28) -> (35, 29)
Move 23: (34, 27) -> (36, 28)
Move 23: (35, 26) -> (37, 27)
Move 23: (36, 25) -> (38, 26)
Move 23: (37, 24) -> (39, 25)
Move 23: (38, 23) -> (40, 24)
Move 25: (39, 22) -> (41, 23)
Move 23: (40, 21) -> (42, 22)
Move 23: (41, 20) -> (43, 21)
Move 23: (42, 19) -> (44, 20)
Move 25: (43, 18) -> (45, 19)
Move 25: (44, 17) -> (46, 18)
Move 25: (45, 16) -> (47, 17)
Move 25: (46, 15) -> (48, 16)
Move 27: (47, 14) -> (49, 15)
Move 31: (13, 50) -> (15, 51)
Move 29: (14, 49) -> (16, 50)
Move 29: (15, 48) -> (17, 49)
Move 27: (16, 47) -> (18, 48)
Move 29: (17, 46) -> (19, 47)
Move 27: (18, 45) -> (20, 46)
Move 27: (19, 44) -> (21, 45)
Move 25: (20, 43) -> (22, 44)
Move 27: (21, 42) -> (23, 43)
Move 25: (22, 41) -> (24, 42)
Move 25: (23, 40) -> (25, 41)
Move 23: (24, 39) -> (26, 40)
Move 23: (25, 38) -> (27, 39)
Move 23: (26, 37) -> (28, 38)
Move 23: (27, 36) -> (29, 37)
Move 23: (28, 35) -> (30, 36)
Move 23: (29, 34) -> (31, 35)
Move 23: (30, 33) -> (32, 34)
Move 23: (31, 32) -> (33, 33)
Move 23: (32, 31) -> (34, 32)
Move 23: (33, 30) -> (35, 31)
Move 23: (34, 29) -> (36, 30)
Move 23: (35, 28) -> (37, 29)
Move 23: (36, 27) -> (38, 28)
Move 23: (37, 26) -> (39, 27)
Move 23: (38, 25) -> (40, 26)
Move 23: (39, 24) -> (41, 25)
Move 23: (40, 23) -> (42, 24)
Move 23: (41, 22) -> (43, 23)
Move 23: (42, 21) -> (44, 22)
Move 25: (43, 20) -> (45, 21)
Move 25: (44, 19) -> (46, 20)
Move 25: (45, 18) -> (47, 19)
Move 25: (46, 17) -> (48, 18)
Move 27: (47, 16) -> (49, 17)
Move 30: (12, 50) -> (14, 51)
Move 30: (13, 49) -> (15, 50)
Move 28: (14, 48) -> (16, 49)
Move 30: (15, 47) -> (17, 48)
Move 28: (16, 46) -> (18, 47)
Move 28: (17, 45) -> (19, 46)
Move 26: (18, 44) -> (20, 45)
Move 28: (19, 43) -> (21, 44)
Move 26: (20, 42) -> (22, 43)
Move 26: (21, 41) -> (23, 42)
Move 24: (22, 40) -> (24, 41)
Move 26: (23, 39) -> (25, 40)
Move 26: (24, 38) -> (26, 39)
Move 26: (25, 37) -> (27, 38)
Move 26: (26, 36) -> (28, 37)
Move 26: (27, 35) -> (29, 36)
Move 26: (28, 34) -> (30, 35)
Move 26: (29, 33) -> (31, 34)
Move 26: (30, 32) -> (32, 33)
Move 26: (31, 31) -> (33, 32)
Move 26: (32, 30) -> (34, 31)
Move 26: (33, 29) -> (35, 30)
Move 26: (34, 28) -> (36, 29)
Move 26: (35, 27) -> (37, 28)
Move 26: (36, 26) -> (38, 27)
Move 26: (37, 25) -> (39, 26)
Move 26: (38, 24) -> (40, 25)
Move 24: (39, 23) -> (41, 24)
Move 24: (40, 22) -> (42, 23)
Move 24: (41, 21) -> (43, 22)
Move 24: (42, 20) -> (44, 21)
Move 24: (43, 19) -> (45, 20)
Move 24: (44, 18) -> (46, 19)
Move 26: (45, 17) -> (47, 18)
Move 26: (46, 16) -> (48, 17)
Move 30: (14, 50) -> (16, 51)
Move 30: (15, 49) -> (17, 50)
Move 28: (16, 48) -> (18, 49)
Move 30: (17, 47) -> (19, 48)
Move 28: (18, 46) -> (20, 47)
Move 28: (19, 45) -> (21, 46)
Move 26: (20, 44) -> (22, 45)
Move 28: (21, 43) -> (23, 44)
Move 26: (22, 42) -> (24, 43)
Move 26: (23, 41) -> (25, 42)
Move 24: (24, 40) -> (26, 41)
Move 24: (25, 39) -> (27, 40)
Move 24: (26, 38) -> (28, 39)
Move 24: (27, 37) -> (29, 38)
Move 24: (28, 36) -> (30, 37)
Move 24: (29, 35) -> (31, 36)
Move 24: (30, 34) -> (32, 35)
Move 24: (31, 33) -> (33, 34)
Move 24: (32, 32) -> (34, 33)
Move 24: (33, 31) -> (35, 32)
Move 24: (34, 30) -> (36, 31)
Move 24: (35, 29) -> (37, 30)
Move 24: (36, 28) -> (38, 29)
Move 24: (37, 27) -> (39, 28)
Move 24: (38, 26) -> (40, 27)
Move 24: (39, 25) -> (41, 26)
Move 24: (40, 24) -> (42, 25)
Move 26: (41, 23) -> (43, 24)
Move 24: (42, 22) -> (44, 23)
Move 24: (43, 21) -> (45, 22)
Move 24: (44, 20) -> (46, 21)
Move 26: (45, 19) -> (47, 20)
Move 26: (46, 18) -> (48, 19)
Move 30: (16, 50) -> (18, 51)
Move 30: (17, 49) -> (19, 50)
Move 28: (18, 48) -> (20, 49)
Move 30: (19, 47) -> (21, 48)
Move 28: (20, 46) -> (22, 47)
Move 28: (21, 45) -> (23, 46)
Move 26: (22, 44) -> (24, 45)
Move 28: (23, 43) -> (25, 44)
Move 26: (24, 42) -> (26, 43)
Move 26: (25, 41) -> (27, 42)
Move 24: (26, 40) -> (28, 41)
Move 24: (27, 39) -> (29, 40)
Move 24: (28, 38) -> (30, 39)
Move 24: (29, 37) -> (31, 38)
Move 24: (30, 36) -> (32, 37)
Move 24: (31, 35) -> (33, 36)
Move 24: (32, 34) -> (34, 35)
Move 24: (33, 33) -> (35, 34)
Move 24: (34, 32) -> (36, 33)
Move 24: (35, 31) -> (37, 32)
Move 24: (36, 30) -> (38, 31)
Move 24: (37, 29) -> (39, 30)
Move 24: (38, 28) -> (40, 29)
Move 24: (39, 27) -> (41, 28)
Move 24: (40, 26) -> (42, 27)
Move 24: (41, 25) -> (43, 26)
Move 24: (42, 24) -> (44, 25)
Move 24: (43, 23) -> (45, 24)
Move 24: (44, 22) -> (46, 23)
Move 26: (45, 21) -> (47, 22)
Move 26: (46, 20) -> (48, 21)
Move 31: (15, 50) -> (17, 51)
Move 29: (16, 49) -> (18, 50)
Move 31: (17, 48) -> (19, 49)
Move 29: (18, 47) -> (20, 48)
Move 29: (19, 46) -> (21, 47)
Move 27: (20, 45) -> (22, 46)
Move 29: (21, 44) -> (23, 45)
Move 27: (22, 43) -> (24, 44)
Move 27: (23, 42) -> (25, 43)
Move 25: (24, 41) -> (26, 42)
Move 27: (25, 40) -> (27, 41)
Move 27: (26, 39) -> (28, 40)
Move 27: (27, 38) -> (29, 39)
Move 27: (28, 37) -> (30, 38)
Move 27: (29, 36) -> (31, 37)
Move 27: (30, 35) -> (32, 36)
Move 27: (31, 34) -> (33, 35)
Move 27: (32, 33) -> (34, 34)
Move 27: (33, 32) -> (35, 33)
Move 27: (34, 31) -> (36, 32)
Move 27: (35, 30) -> (37, 31)
Move 27: (36, 29) -> (38, 30)
Move 27: (37, 28) -> (39, 29)
Move 27: (38, 27) -> (40, 28)
Move 27: (39, 26) -> (41, 27)
Move 27: (40, 25) -> (42, 26)
Move 25: (41, 24) -> (43, 25)
Move 25: (42, 23) -> (44, 24)
Move 25: (43, 22) -> (45, 23)
Move 25: (44, 21) -> (46, 22)
Move 25: (45, 20) -> (47, 21)
Move 25: (46, 19) -> (48, 20)
Move 27: (47, 18) -> (49, 19)
Move 31: (17, 50) -> (19, 51)
